Position,Move,Depth,Score
rqk1r3/pppnp2p/5bpN/3p1bN1/3P4/2P5/PP3Q1P/R1BKR3 b KQ - 6 14,f6g5,19,-44
4k1Qn/1p3n1p/p1r3p1/2qpp3/2P5/1P1B1P2/P2NP1PP/2R1KR2 b KQ - 0 19,e8e7,1,+7289
brknrbqn/pppppppp/8/8/8/4N3/PPPPPPPP/BRK1RBQN b KQkq - 1 1,f7f6,19,-70
2k4b/3p1p2/2pp4/1P5p/pP2Pp1q/P2P1P1P/Q3K1r1/2R2R2 w - - 0 24,e2d1,1,-1783
bB2qr2/5r1k/pp4pp/1Np2n2/P7/1P1N3P/2PP1QP1/2K1RR2 b - - 0 19,e8b8,16,+157
3rR2k/p5qp/1p4p1/2bp4/8/7Q/P4PPP/6K1 b - - 0 29,d8e8,1,-10249
brkn1qrb/p1pn1p1p/1p2p1p1/3pP3/8/2NP2P1/PPP1QP1P/BRK1N1RB w KQkq - 1 7,f2f4,19,-82
r2bk2r/1pp1nbqp/2np1pp1/p3p3/2P2P2/1NNPPB2/PP2QBPP/R4RK1 b kq - 1 10,a5a4,19,+53
1k1r4/1p5p/3p4/p3p3/3b4/P5P1/KP2bpBP/8 b - - 3 35,d8c8,1,-11489
q1nrbkrn/pp1ppppp/8/2N5/8/4P3/PPPP1BPb/QB1R1KRN b KQkq - 0 5,d7d5,10,-406
b2r1bk1/p4ppp/qp2p3/8/1n6/1P2PNP1/PB3PBP/Q1R3K1 w - - 1 17,b2d4,19,-58
2krb1r1/pppq4/2n1n3/4b1pp/3p4/3P2PP/PPPQNBBN/R2K2R1 w KQ - 2 15,d1c1,13,-226
8/6R1/1b1p2p1/3k3p/1P6/6P1/P4PKP/8 b - - 4 27,b6d4,1,+10245
rbnk3r/1p2qppp/p2p1n2/3bp1B1/2Q1P3/8/PPP2PPP/RB1K2NR w KQkq - 0 11,e4d5,16,-104
rk1nqb1r/ppp2ppp/3p1n2/4p3/2P1P3/5N2/PPP2PPP/RKBNQ2R w KQkq - 1 6,h2h4,17,+7
r1krbn1b/1ppp1p1p/1n4q1/4p3/8/1Q1P2N1/PPPBP2P/NRKR3B b KQk - 0 8,f7f5,13,-267
8/1k3p1r/5R2/6p1/1P2p3/8/5P1P/5K2 w - - 3 35,f1g2,19,+48
rn5k/p4r1p/2pq4/2n1p3/3pPpN1/7P/2P1PQP1/3B1RK1 b - - 1 23,b8d7,1,-10042
5r2/1Q4p1/2pkp1p1/p7/P1PP4/6N1/5qPP/BR5K b - - 2 27,f8f4,1,+12029
rknqb1nr/pp1p1pbp/2p1p3/8/7R/2PN2P1/PP1PPPB1/RK1QB1N1 b Qkq - 0 6,f7f5,19,-5
2k1r3/pp5p/6p1/N3Bp2/3PbP2/1P6/PK3R1P/8 b - - 0 32,c8d7,1,+5527
2k4r/pp1n4/2p1b3/3pPp2/3P1RpQ/3PP3/PP2N1B1/1K6 b - - 0 25,h8h4,19,+7
b1rkrb1q/pppppppp/2n2n2/8/8/1P3N2/P1PPPPPP/BNRKRB1Q w KQkq - 3 3,e2e4,19,+68
2k1rrqb/pppb2p1/1n1p1n1p/4Pp2/4P3/1N1P1NP1/PPPB3P/1K1RQR1B b - - 0 12,f5e4,16,+102
1rk4b/p1p2b1p/1p3n2/4p3/PPn1qp1P/2Pr4/3PB3/QRK1RNB1 b Qq - 1 16,f4f3,1,-5657
1b1r1rq1/p3k2p/1p1n1p2/2pb2p1/8/1P1B1N2/P2P1PPP/B1KR1R1Q w - - 0 14,f1e1,19,-18
nrbqk1rb/pppppp1p/6p1/2nP4/8/6P1/PPP1PP1P/NRBQKNRB w KQkq - 1 4,c2c4,19,+61
qrbk2rb/ppn1pp1p/3pn1p1/2pP4/4P3/2P3P1/PP3PBP/QRBKNNR1 b KQkq - 0 6,e6f8,19,-54
rk1bbqrn/pppppppp/1n6/8/4P3/6N1/PPPP1PPP/RKNBBQR1 b KQkq - 2 2,d7d6,19,+27
r1b5/p5p1/1ppqP1k1/8/3P1RQ1/1B6/PP4PP/6K1 b - - 2 26,g6h7,1,+12172
r1qk1b1r/pp3ppp/2b5/3pP3/2p5/4Q3/PP3PPP/2KRBB1R w kq - 2 12,f1e2,19,-15
8/pp6/6p1/P2k3p/6PP/3prPK1/8/5R2 w - - 0 40,g3f4,1,-1820
1k6/p6R/1p5P/6p1/P5N1/1P2KR2/3r4/7r b - - 6 40,d2d8,1,+8343
1rk4r/pbp1bqpp/3Npn2/2n5/8/2Q5/PPPP1PPP/BR3RK1 b kq - 3 14,e7d6,1,-9763
brnkrb1q/pppppp1p/5np1/8/8/1P3N2/P1PPPPPP/BRNKRB1Q w KQkq - 0 3,e2e4,16,+105
r1kr4/1pppnb1p/p5p1/5p2/3N1P2/3P2P1/PPPB3P/R1KR3B b KQkq - 0 13,f7d5,1,+5024
nr1rb3/p1p1k1pp/Bp1qp1n1/3p1p2/3P1P2/1N1NP3/PPPR2PP/1RK3Q1 b Q - 1 10,c7c5,16,-126
b2r1rk1/2p3qp/ppn1pbp1/3p1p2/3PnP2/1PPNP3/PBN3PP/2KR1RQB w - - 3 13,g2g4,19,+36
1rk3q1/pppp2bp/1nbn4/4pr2/6P1/1N1PPP2/PPPBN1Q1/2KR1R2 w - - 1 16,g4f5,3,+1834
brqnkb1r/ppp1pppp/8/3p4/6nP/5NP1/PPPPPP2/BRQNKB1R w KQkq - 1 4,f1h3,19,+95
2krr1b1/ppb2qp1/2p1p1np/8/3NRP2/2P3PQ/PP5P/2KR2BN w - - 3 17,d1e1,16,-127
rknrnqbb/pp5p/6p1/3P1p2/8/1N3NP1/PPPP3P/RK1R1QBB b KQkq - 1 8,a7a5,13,+316
qr2r3/2p1k1pp/p4p2/2p1p3/Pn3P2/8/1Bb1B1PP/2Q1RRK1 w - - 0 23,f4e5,13,+403
nrqb1rk1/p1p1pppp/1p3n2/1b6/2pP4/5P1N/PP1NP1PP/1RQBBK1R w KQ - 0 7,e1g3,19,-55
1rkNb2b/ppp1p2p/1n1p1qp1/N4p2/5P2/6P1/PPPPP2P/1RKn1Q1B w Qq - 0 10,d8b7,10,-446
1nb1Brk1/ppp4p/1n2pp2/3p2p1/3PPP2/1NN3P1/PPP5/1K1R2Rq w - - 0 17,g1h1,1,+1530
4rb2/pp1kr1p1/2ppp3/3P1p2/2P2n2/1P6/PBN1P3/3K1BR1 b - - 0 23,e6d5,1,-2437
8/3kp3/3p2Q1/pqrP1p2/1p3P2/4P1P1/4R2P/3R1K2 w - - 1 35,g6f5,1,+2656
8/kp1n1p2/p1nr2p1/Pb2p1B1/3pP3/R2P2P1/5P1P/2R2BK1 w - - 2 32,h2h4,10,+430
bqrbkrn1/pppppppp/6n1/8/8/6N1/PPPPPPPP/BQRBKRN1 w KQkq - 2 2,g3h5,19,+108
nnqrr1k1/ppp4p/6b1/8/3b4/4NB2/PP3PP1/2QRK1BR w KQ - 0 17,c1c4,16,-185
2k1r1b1/ppp4p/2r2p2/q5p1/4PpP1/2PP1P1P/1Q3N2/2KRR3 w - - 2 26,c1d2,10,-625
q1krr2b/1p1ppppb/1np4p/8/p1P1P3/1PBnNP2/P3N1PP/QR3RKB b - - 1 11,d7d5,19,0
n1rk1q1r/pp1pnbpp/2p2p2/8/3PP3/1N6/PP1N1PPP/1BRK1Q1R w KQkq - 1 9,f1d3,19,+65
r2n1rkb/p5pp/1p1p4/3p4/5P2/2Q5/PPq3NP/R1B2RKB b - - 1 17,c2c3,3,+1523
8/6pp/5p1k/4p3/3p2q1/5P1P/1r4P1/3R3K w - - 0 45,h3g4,1,-8412
1nnrkbqr/1b1ppppp/p1p5/1p6/P7/1PNN4/2PPPPPP/B2RKBQR w KQkq - 0 5,e2e4,16,+164
1rk1r1bn/pp3ppp/2p1p3/3p4/2nPP3/qNP2PN1/P1K1B1PP/1R2RQB1 b kq - 2 9,a3a2,13,+411
rqkrb3/pp3ppp/5nn1/8/1P1pp3/3P1PP1/BPP4P/RQKR2NN b KQkq - 0 10,e4e3,13,-360
1k2r3/1b1R3p/1Q2p1p1/2q1P3/5P2/6P1/PPK4P/5B2 w - - 1 29,b6c5,1,+6375
nrbbkrnq/p2p1ppp/1pp1p3/8/4PP2/1N6/PPPP2PP/1RBBKRNQ w KQkq - 0 4,d2d3,19,+99
bq1r1rkb/p1ppn1pp/3n1p2/1p2p3/4P3/1P1N1P2/PBPPN1PP/1Q1RKR1B w KQ - 4 7,g2g3,19,-64
r6r/p2pk2p/1pp1n3/3bR2P/3P2Pq/QN6/P2NP3/3K1R2 b - - 4 28,e7d8,19,+42
r1kbqn1r/ppp4p/2n1b3/4pp2/Q2p1P2/3P4/1PP1B1PP/1NKR1NBR b kq - 2 10,f8g6,13,-348
r1b1nr2/ppkp3p/2p2n1R/4B3/8/1P2P3/P1P2P2/RB1K4 b Q - 0 18,d7d6,1,-4018
rk1rqn1b/ppp2ppp/3p1n2/4p3/4P1b1/2P2NP1/PP1P1P1P/RKBRQN1B w KQkq - 1 5,d2d3,19,-19
3k2br/p2pp1p1/1p3np1/8/3P3p/5P1P/PP2P1P1/2NK3R b Kk - 0 15,h8h5,1,-3971
4rrk1/pn1n1ppp/2bpq3/2p5/2P5/1PNN4/P3BPPP/B3QRK1 b - - 3 15,e6f5,13,-203
3k4/8/5b2/1B3n2/8/P7/P1P5/1K6 b - - 2 34,f6c3,9,-14
2krr1q1/pbp1b2p/1n3pp1/2pp4/3N1P2/1P2PB2/PBPP3P/2KRR1Q1 w - - 0 16,d4b5,19,-5
2krq1rb/ppp1pp1p/3p2p1/2n5/b2nP3/1PNPNPP1/P1PB3P/1K1RQ1RB b - - 0 10,a4c6,19,+23
rqn1bk1r/2b1pppp/1pp2n2/P1Pp4/3P4/4PN2/P4PPP/RQNBBK1R b KQkq - 0 7,b6c5,19,+48
rbk2r2/pp1ppnq1/2p1bnpp/5pN1/2PB1P2/3P2P1/PP2PN1P/RB3RKQ w kq - 0 10,g5e6,19,-17
b1rb1rk1/ppp4p/2n3n1/1Q1pp3/8/1P1P1PK1/P1q3PP/BN4RN w - - 2 14,b5d5,1,-7492
bb1r4/p2pN1pk/1p5q/2p2r2/2P4P/1P6/P3PP2/B2RK1QR w KQ - 3 17,e7f5,1,+4249
1rkrqn1b/pppppb1p/1n3pp1/8/5P2/1N2P1P1/PPPPQ2P/1RKR1NBB b KQkq - 1 5,e7e5,19,+1
2k1rrb1/1q5p/p5p1/1pp1N3/3p1P2/1P1Qp1P1/P1P4P/2KRR3 b - - 3 23,e8d8,13,-338
nr3rk1/pbb2ppp/1p1p2n1/3P4/5P2/1N3BN1/PP4PP/1RB1qRK1 w - - 0 12,f1e1,19,+2
rn6/ppkb4/4p2Q/3pq3/8/2P5/PP1N3P/2K5 w - - 1 27,d2f3,1,-10236
rk4r1/pq3ppp/1pb3B1/2p5/6nP/1NP3P1/PP1B1P2/RKQ2R2 b Qkq - 0 20,h7g6,19,-69
3r1qkr/ppbb2pp/1npppn2/8/3P1P2/2P2N2/PP3QPP/NBBR1RK1 b kq - 1 9,b6d5,16,+189
5r2/5p2/2pp1N1k/p1p1rRR1/4P2P/P7/8/7K b - - 0 35,e5f5,1,+5086
1q1r2kr/pp2ppp1/2p2n1p/4N3/1P1p4/P2P2P1/BBP3PP/Q4RK1 w kq - 0 13,e5f7,1,+5744
rqb1knrb/ppp2ppp/2n1p3/3p4/3P2P1/2P3N1/PP2PP1P/RQBNK1RB b KQkq - 1 4,g7g5,19,+54
q3rrk1/p4ppp/bppb1nn1/3p4/3Pp3/1BP1B1NP/PP1RPPP1/2Q1NRK1 b - - 5 13,a8c8,13,-372
5r1k/1p4bp/3q2p1/2p5/P2PQ3/1PB2rP1/1KP2P1P/3R1R2 b - - 1 22,b7b5,13,+224
8/8/1kP2p2/1P6/2K2P1p/3B4/7P/3r4 b - - 15 51,d1h1,13,-604
br1bnknr/p3pppp/3p4/1pp5/5Pq1/8/PPPPP1PP/BRQBNK1R w KQkq - 0 5,e2e3,1,-2676
nbb1qnkr/ppp1pppp/8/3r4/8/6N1/PPPP1PPP/NBBRQ1KR b KQk - 1 3,c7c5,19,-36
4n3/R5bk/5p2/7p/2PBb2P/K1Q5/4q3/8 b - - 9 41,h7g8,16,-158
bb2r2r/p5k1/1p1p2pp/3P1p2/2P2Qn1/1P6/P5PP/1BR1N1KR w KQ - 0 20,h2h3,1,+10354
3r1kr1/pp1bqp2/2p2bp1/2Pp3p/3N3P/2P1P3/P2BQP2/3RK1R1 w kq - 3 21,e3e4,10,-437
8/k1pQ4/1p2p3/p1q1Pp2/P3bP2/1PP5/1K1R4/8 w - - 2 43,d7d4,13,+297
q2brkr1/pp1n2pp/2p1bpn1/3pp3/2P5/1P1PP1N1/PB1N1PPP/Q2BRRK1 b kq - 1 8,a8b8,16,+187
bbrq1rk1/p2p1ppp/1p3nn1/8/2P1p3/1P3NN1/PB2PPPP/1BRQ1RK1 w - - 0 9,b2f6,19,+98
k5q1/bb3rp1/p1p4p/Qp1p1p1N/2r2P2/8/6PP/R2R3K b - - 5 30,g7g5,1,-9502
2r1k1rb/p2ppppp/1p2n3/8/1PPn4/P1N3Pq/4PPRP/1QBRKN2 b kq - 2 13,h3g2,10,-832
bb1r1knr/p1ppp1pp/1p1n1pq1/8/2PPP3/5N2/PP3PPP/BBNRQK1R w KQkq - 3 5,d4d5,16,+152
b3k3/p4R2/3Nn1nN/1p2p1p1/3pP1P1/qP1P3P/P6K/1Qr4B b - - 6 30,e8d8,10,-429
rnkq1rnb/pppppb1p/6p1/5p2/3P4/5NP1/PPP1PP1P/RNKQBR1B w KQkq - 2 4,f3g5,19,+64
8/4kp2/P1b3p1/1pN4p/1Pr1P3/5P2/1R3KP1/8 b - - 0 36,e7d6,10,+405
b1qr1rkb/3n3p/1p1n2p1/1Pp1pp2/2Pp4/Q2P1N2/1B1NPPPP/3R1RKB w - - 2 13,d1e1,16,-176
1k1rq1r1/pbpp1ppp/1p2nN2/4pN2/4PnB1/1P3P2/P1PP2PP/B1KRQ1R1 b - - 0 10,g7f6,19,+1
rbqkn1br/ppp1p1pp/4np2/3p4/3P4/2P2P2/PP2P1PP/RBQKNNBR w KQkq - 0 4,h2h4,19,+30
r1k1bbqr/pppp1ppp/2n5/4n3/3P4/2N3B1/PPP1P1PP/R1KN1BQR b KQkq - 0 5,e5g6,16,+193
1bkr2rq/pp2pp2/1np5/6pp/3PBP2/2PN2Pb/PP1B1K1P/3R2RQ b - - 1 12,g5f4,16,-124
1brqbnkr/pp1p1ppp/1np5/8/2PNP3/8/PP3PPP/1BRQBNKR b KQkq - 0 5,d7d5,16,+106
4r3/pp4kp/6p1/P3P3/4RP2/2pp1B1K/1q6/6B1 b - - 1 34,c3c2,1,-10275
1k2Q3/1pp3b1/8/p6p/P2P2p1/1Pq5/K1Bn3P/8 b - - 1 37,b8a7,1,-9002
8/k1P5/Bp3pp1/5b2/3qr1n1/1P6/P1Q5/1KR5 w - - 1 39,c7c8q,19,+71
8/4pR2/6R1/1pp5/2P1B2k/8/P2P2K1/8 b - - 10 41,b5c4,1,+12738
1bnqrrk1/p3n1pp/1p6/4p3/2PpR3/1P4N1/P4PPP/B1NQR1K1 b - - 2 12,e7g6,19,+40
b1rkrq2/p2p1ppp/1p2pn2/4n3/3NPb2/1P2R1N1/P1PR1PPP/BBK2Q2 b kq - 1 9,e5g4,13,-322
1nrkqbrn/p1ppp1pp/1p6/5p2/5P2/6P1/PPPPP1bP/BNRKQ1RN w KQkq - 0 4,g1g2,19,-30
2k5/4R3/2P5/6B1/3P2P1/3R4/1K5P/8 b - - 0 38,c8b8,1,+12498
r1bk1r1q/ppp3b1/2np1npp/4p3/4P3/1BNP1N2/PPPB1PPP/R2K2RQ b KQq - 1 9,c6d4,19,+101
5bbr/3p1k2/1Qn2p2/2p4p/8/2P1N1P1/P4B1P/R3K2R b KQ - 2 21,f7g6,1,+9185
2rnqk1r/bbppnppp/pp2p3/8/2PPP3/1P3N2/P2Q1PPP/BBRN1RK1 b kq - 2 7,f7f6,13,+285
b1r1k2b/p2n1p1p/1p1p2p1/2pPn3/2P5/P4NP1/1P1N1P1P/B1RK3B w Q - 1 14,d1c2,19,+52
2nrk2r/p2pp1pp/1p2np2/2Pb4/q7/3P2P1/P5PR/QBNR1KB1 w kq - 1 11,d1e1,10,-711
3r1rk1/p2n1pp1/2pNbb1p/1pPp4/5q2/1PBB4/PQP2PPP/3RR1K1 b - - 3 19,d7c5,10,-486
q1r1kr1n/p1p4p/5pp1/1p1bp1b1/8/3P1PNP/PPP1B1PB/QR3RK1 b kq - 0 12,e8f7,19,+41
1nr3kr/p2p1bpp/1qp2p2/4P1n1/1p5Q/1P1B1P2/P1PP1bPP/1NRN1RK1 w kq - 0 13,d1f2,10,+478
1br1b1k1/pp4pp/5qn1/4p3/2np4/1NP2P2/PPQ2BPP/1B2RR1K w - - 2 18,c3d4,2,+1776
1br2nr1/p2q2p1/3p1pk1/2pNp3/2P5/4P1N1/P1QP1K1P/B1R3n1 b - - 1 19,g6f7,13,-226
8/3k2bp/1pp1b1p1/3p4/2n2B2/2PN2P1/3P2BP/2K5 b - - 13 36,g7f6,13,-203
4r2k/ppq4p/2p2p1N/3n3b/3P4/6Q1/PPB5/1K1R2B1 b - - 0 26,c7g3,1,-1966
3r2k1/p1q2pp1/6np/1p3N2/1Pb5/2P1Q1NP/5PP1/4R1K1 w - - 0 26,g3h5,13,+344
2kr3r/ppp2pp1/1Q5p/8/P1PPp1PP/8/2n1PP2/2KRR3 b - - 0 27,a7b6,19,+11
r1krqnbb/ppppp2p/2n3p1/5p2/8/2N1P1P1/PPPP1P1P/R1KRQNBB w KQkq - 0 4,f2f4,18,+5
r3n1nr/ppp2kpp/2bqpb2/3p4/8/1P2PNP1/PBPP1P1P/RQ1B1RK1 b - - 0 9,f6b2,13,-363
rqkbbr2/1ppp1ppp/5nn1/p3p3/4P3/2P2P2/PP1P1BPP/RQKB1RNN w KQkq - 3 5,a2a4,19,+21
rkn1qrbb/1pp1pp1p/2np2p1/8/p4P2/3N1QP1/PPPPP2P/RK1N1RBB w KQkq - 2 6,d3b4,19,-109
r1k4r/1pp3b1/p2p4/3Pq1pp/5p2/PP1B1P1P/2PQ2P1/2RK3R b K - 0 20,e5b2,16,-139
5krb/pp2pp1p/1n4p1/8/1nq5/2N3P1/PP1PPP1P/N2QBRK1 w k - 2 10,d2d3,16,+181
5r1r/pp4kp/2pq1pb1/8/2Q5/2B5/PP4PP/N1N2RK1 w - - 2 18,c1e2,10,+548
bqnbrrk1/p1p2ppp/1p1ppn2/8/3PP3/1PP2N2/P4PPP/BQNBRRK1 b - - 1 6,c7c5,19,+33
brknq1nr/ppp3pp/5p2/4p3/1bB1P3/1P3N2/P1PP2PP/BRKNQ2R b KQkq - 3 6,b7b5,19,-33
2k1q3/pp2r3/1np3p1/1P1b1p2/P2N1P1p/5PBP/2BQ2P1/2KR4 b - - 0 26,h4g3,19,-30
qrkrnb2/p1p3pp/1p4n1/3bp3/8/3NBP2/PPP2NPP/QRKR1B2 b KQkq - 1 8,e8d6,19,-19
qrn1krbb/p1n1p3/2p5/1p1pN1pp/1P1P4/PN4P1/2P1PB1P/QR3RKB b kq - 1 12,h8e5,13,+239
1b1rnrkq/pp2p1pp/1np5/3pP3/3P2b1/2P2N2/PP4PP/NBBR1KRQ w KQ - 3 8,a1b3,13,+221
3r1r1q/p1kb2b1/1pnpppp1/2p4p/4PP1P/1NPP2P1/PP1B1QB1/1R3RK1 w - - 0 15,f2e2,16,+116
r4rk1/2p1b1pp/1p1p2b1/3Ppq2/2P5/PN2BP2/1P2BQPP/1R1R2K1 w - - 2 18,b3d2,1,+5291
1qr4r/p2pp2p/1p6/2p3k1/2P1R2N/1P3B2/P2b1PP1/6KR b K - 3 21,g5f6,1,-5541
qrknrn1b/p1ppp2p/1p4p1/3b4/3PpP2/8/PPPN2PP/QRKNR1BB w KQkq - 0 6,c2c4,16,-116
1k1r4/p3bp2/1p2q1p1/3pP2p/3B1Q2/8/PP3PP1/1KR5 w - - 0 26,c1d1,16,-134
3N4/R7/8/8/1p4P1/1P6/Pk5P/6K1 b - - 2 49,b2c2,1,+10854
1b2r1k1/p4np1/1p1p1p2/2pq2n1/5p1P/BPQ5/P2PPNP1/4RKR1 b KQ - 0 17,g5e4,19,-68
qrk1nr2/p1p1b1pp/1p3p2/3bn3/8/3N1PN1/PPP1BBPP/QRK2R2 b KQkq - 3 9,g7g6,19,+12
2r2rk1/p1b3pp/1pp5/4pp2/1QP1q2P/1P2B1P1/PK1P4/N7 w - - 1 23,b4e7,1,-8545
2kr3r/1p4pp/1n1b3q/2p2b2/p1Pn4/P1B1Q2P/BPN2PP1/2N1RRK1 b - - 2 21,f5c2,10,-961
rknbrqbn/ppp1p1pp/5p2/3p4/4PP2/8/PPPP2PP/RKNBRQBN w KQkq - 0 3,e4d5,16,+113
brkrqbnn/pppppppp/8/8/4P3/8/PPPP1PPP/BRKRQBNN b KQkq - 0 1,d7d5,19,+2
q2r3k/p1b3pp/1ppp2n1/4pr2/PP1P4/1N3PB1/2Q3PP/2R2RK1 b - - 1 17,g6e7,19,+21
r1b1qrk1/pp4bp/2pnp1p1/5p2/1PPP4/NB2n1P1/PB3P1P/R3QRK1 w - - 0 15,e1e3,19,+95
r1b2rk1/3n2np/p1ppqpp1/1p6/3PP3/2N2N2/PPPQ2PP/R2BR1K1 w - - 0 15,d4d5,16,+129
1nrkbbr1/7p/pnppp3/P4pp1/1p6/1N1P2P1/1qPNPP1P/2RKBBRQ b KQkq - 0 12,b6a4,13,-263
1bbrnqkr/ppp2ppp/1n2p3/3p4/3P4/2P2N2/PP2PPPP/NBBR1QKR b KQkq - 0 4,c7c5,19,+22
qr1kbnrb/pppppppp/1n6/8/6P1/8/PPPPPP1P/QRNKBNRB w KQkq - 1 2,a2a4,16,+103
1rqk1r1b/ppp1pppp/1n3n2/1b1p4/1B1P4/1P4P1/P1P1PPBP/NRQK1RN1 b KQkq - 0 5,g7g6,19,+42
rn3rk1/ppp2ppp/3b1q2/3p4/6b1/2NP1N2/PPP1QPPP/2K1RB1R b - - 3 10,c7c6,16,-182
brkn3r/ppp4p/4p1p1/5p2/2Q5/qP4P1/PRPP1PBP/2K1N1R1 b Kq - 0 10,a3d6,19,+36
2kr1r2/pb3p2/1p2n1p1/7p/3p4/3P2N1/PPPB1K2/RB2R3 w - - 4 19,a2a4,13,+258
r2b1rk1/ppp4p/3p4/3Ppb2/2P1N2n/3Bn1p1/PP1N1R1P/R5K1 w - - 0 21,h2g3,1,-2280
b2q1rk1/ppp2r1p/3p2p1/3Pp1N1/2P1P1nP/1P2b1N1/P5P1/BQ3R1K b - - 5 20,f7f1,1,-10838
1r1k2rb/pq1pp3/2b2n2/1ppN2n1/4PN2/1P1P2Pp/P1P4P/BRQ1KR1B b q - 3 15,c6d5,13,+202
nrqkbbrn/ppp3pp/4p3/3p1p2/3P4/1N4N1/PPPBPPPP/1RQK1BR1 b KQkq - 1 4,h8f7,19,+15
b1r2r1k/p2pNpp1/1p3n2/4P2q/2P2Pn1/1P2N1Pp/P6P/1BR1KRQ1 w KQ - 1 16,e5f6,10,+664
qbrnk2r/ppp2bpp/3p1pn1/4p3/2PPP3/1P3P2/P5PP/QBRNKNBR w KQkq - 1 6,d4d5,19,+99
nrkbq1br/pp1n2pp/2p1pp2/3p4/3P4/1BP1N2P/PPN1PPP1/1RK1Q1BR b KQkq - 0 6,d8c7,19,-67
q2r2k1/pp3np1/8/5Q2/2P5/1P6/P2P2PP/3NR1K1 b - - 0 18,d8d2,1,+1527
2k5/p2R3p/1rn3p1/5p2/1PP2P2/P4qP1/KB5P/1R6 w - - 3 48,b1d1,10,-442
1r4k1/p6p/6p1/4bp2/P3p3/4P1P1/P6P/3R2K1 w - - 0 29,d1d5,1,-8691
rknbbq1r/ppp2ppp/3p1n2/8/2PpPP1P/8/PP4P1/RKNBBQNR b KQkq c3 0 5,f6e4,10,-479
1k4r1/5R2/bp2N3/5p2/3Pp3/1PK1P3/P4r2/3R4 b - - 1 35,f2e2,16,+102
1k4q1/pbNB1n1p/1p1p1p2/3PrPp1/4P3/P7/3Q2PP/R2KR3 b KQ - 0 24,e5e7,10,+608
2kr2qr/pp2p2p/2b1p3/2p5/6p1/1NP1PPP1/PP4QP/2R2RK1 w - - 0 16,e3e4,19,-89
6k1/7B/4p3/p5n1/P5pp/1R2b3/KP1r2P1/8 b - - 1 41,g8h7,1,-11190
8/8/p1pk3p/Pp3pp1/1KPPbP2/6P1/7P/6B1 w - - 0 36,f4g5,18,+5
1n4r1/2n2kr1/1pp1p2b/p2p1p1b/P2P1P1P/2N1B3/1PPN2B1/2K1R1R1 w - - 11 24,g2f3,19,-9
8/p1p5/1p1pk2n/8/3PN1PK/2P5/PP6/8 w - - 0 40,h4g5,1,+1515
1r1nn1kr/pqppppb1/1p4p1/7p/3P4/1P4P1/PBP1PP1P/QR1NNRK1 b kq - 0 7,h5h4,19,-72
q3r2k/p1bp2pp/Bpn1pr2/8/4QB2/1P3PN1/P1P3PP/1N2RRK1 w - - 0 15,f4c7,1,+8697
1r2qrk1/2ppn1pp/1pbbnp2/p7/2P5/1PB1NNP1/PQ2PPBP/3R1RK1 w - - 11 13,e3d5,19,+56
1r3rk1/p1pp2bq/Qnn2ppp/4p3/4PP2/1PN1B1P1/1PPP2BP/2R2RK1 w - - 2 12,c3d5,10,+618
1bnr1rk1/p1p2qpp/1p1n1p2/8/2P1b3/1P5P/P1B2PPQ/B1NRNK1R w KQ - 0 11,c2d3,16,-199
r2bk1qr/ppp2ppp/4b1n1/3pn3/8/2P2NN1/PPB1PPPP/R1B1K1QR b KQkq - 5 7,e5f3,19,+19
rkn1qrb1/pp1p2pp/1bp2p2/4p3/3PP3/2P2P2/PP2BQPP/RKN2RB1 b KQkq - 0 8,e5d4,19,-60
r4rk1/2qnnbpp/2p2p2/1p1p4/1N1PpP2/2P1P1N1/P2QB1PP/R4RK1 b - - 2 17,g7g6,16,-124
N2rr1k1/p4ppp/1p1B2q1/n7/2P2P2/1P3B2/P4QPP/3R1RK1 w - - 3 25,a8c7,1,+11412
1krr4/1p2q1p1/n3p2p/1R1p1p1b/3N1P1P/2P5/P1BPPQP1/K4R2 b - - 6 25,h5e8,13,+295
1k2q3/1pp2Q1p/1pn3pb/1N1p4/8/PNP3P1/1PKP3P/4rR2 b - - 7 22,e8e4,2,#-3
rnbb1rk1/ppp2qpp/3p2n1/3Ppp2/2P5/2N1QP2/PPB1P1PP/R1B1KN1R b KQ - 2 7,c7c6,16,-152
3r2kb/p1p2n1p/bpB2np1/3P1p2/5P2/BPN3PP/P3P3/2KR1NR1 b - - 4 20,f7d6,1,+8851
bn2rkq1/p1p2pp1/1p1n3r/4p1Np/1P6/P1PPPB2/3N2PP/B1R2KQR b KQ - 2 11,a8f3,10,+539
1qr1brk1/pp2b1pp/1nn1pP2/3p4/3P1P2/1N6/PP2B1PP/1QRNBRK1 b - - 0 10,e7f6,19,-60
rbb4k/1p3r1p/4p1nQ/p2pPp2/1P6/2P2N1P/P4PP1/RB2R1K1 w - - 0 19,f3g5,1,+7778
3k1r1b/r3p1pp/p7/npNqPp2/nRpP1P2/P1P3P1/7P/2NKBQ1R b k - 4 19,a4c5,3,-1665
8/p6k/1p1N1qp1/2rB3p/4Q3/5P2/P5PP/3R2K1 w - - 5 35,d6e8,1,+10712
r1qkrbbn/ppppp1pp/2n5/5p2/8/6P1/PPPPPPBP/RNQKR1BN w KQkq - 2 3,f2f4,19,+17
qrkn1b1r/2pp1bpp/5n2/pp2p3/4P3/3P1N2/PPP2PPP/QRKNB2R w KQkq - 0 6,f3e5,10,-653
