Position,Move,Depth,Score
1rkbrnb1/pqppp1pp/1p3pn1/8/4P3/5PP1/PPPPB2P/QRK1RNBN w KQkq - 0 5,b2b4,50,98
rk1nqrb1/ppp2p1p/5Qp1/8/4p3/2NN2P1/PPP1P2P/RK3RBB w KQkq - 0 10,d3c5,20,993
1r3k2/p1p5/1p1p4/5p2/5PR1/4PNK1/6P1/3q4 w - - 0 33,g4h4,20,-664
rq1kr1bb/pp1np2p/2p3p1/2P1Np2/1P1PpP2/6P1/P3P2P/RQ1KRNB1 w KQkq - 2 11,b1b2,50,-5
1rk2q1r/pbb2ppp/1pp1nn2/3p4/8/1PP1P3/PBBN1PPP/1K1R1QNR b kq - 3 12,a7a5,50,14
1q1r1rk1/ppb2ppp/2p2pn1/5b2/2PP4/1PQ1BN2/P1B2PPP/4RRK1 b - - 3 13,f5g4,50,-15
8/3p4/2k1p3/2p5/p7/P6r/7p/4R2K w - - 4 57,e1e2,20,-695
rk2n1n1/ppp1p3/4b2p/4P3/6qB/5N2/PPP1Q3/2KR3B b q - 5 14,e6d7,20,470
1Qbk2qn/1ppp2bp/1n6/5P2/5p2/8/PPPP2PP/NRB1KB2 b - - 0 10,g8a2,20,-475
3r1rk1/1b3pp1/pp3bq1/2pp3p/1P1P4/P3NBP1/1Q3P1K/R4R2 w - - 2 24,b4c5,40,-198
nrbqnkrb/pp2pp1p/6p1/2pp4/8/6P1/PPPPPPBP/NRBQNRK1 w kq - 0 4,c2c3,50,59
brnbnqkr/p1pp1ppp/4p3/1p6/1P6/4PB2/P1PP1PPP/BRN1NQKR b KQkq - 1 3,a8f3,50,32
nrkbrqbn/p4ppp/1p6/2ppp3/8/1N2PPN1/PPPPB1PP/1RK1RQB1 b KQkq - 1 5,a8c7,50,-88
1br3k1/p3ppp1/1p3np1/2p5/3p2N1/1PP2PP1/PB1PQP1q/2KR4 b q - 1 12,f6g4,40,-120
rk4q1/pppn2bp/2np2p1/8/3P1N2/2N1B1P1/PPP4P/2KR2Q1 w q - 4 16,g1g2,40,129
rnbnkbqr/pp3ppp/2ppp3/8/8/2PPPP2/PP4PP/RNBNKBQR b KQkq - 0 4,f7f5,50,-21
1qb1r1k1/ppb2pp1/1n2p3/3pNn2/3P1P2/1NPQ4/PP1B4/4R1KB b Qq - 3 16,f7f6,30,-352
r4rk1/1p1n1qpp/1bp2p2/p3pP2/QP1p4/5P2/P1PPN1PP/1K1RR1B1 w - - 0 16,a4b3,30,-317
1R6/8/5pk1/4r1pp/8/6P1/6K1/8 b - - 11 53,e5e2,20,-564
1kr1r3/1b6/pP2pp1q/2QpP1p1/3B2P1/1PP2P1p/1K5P/3R1R2 w - - 2 32,c5d6,20,550
rk1nrnbb/1pppp2p/6p1/5p2/8/5P2/PPPPP1PP/RQKNRN1B w KQ - 0 4,f3f4,20,525
rbnkrq1n/p1ppp1pp/1p3p2/8/2bP4/2PN4/PP2PPPP/RB1KRQBN w KQkq - 2 4,f2f4,50,46
b4k2/p4p1B/1p2p3/2r5/2P3R1/6KP/P2r4/2R5 b - - 2 23,f8e7,20,-420
1bbr3r/2n2kp1/1p6/p2pPp2/3N1PP1/2P1P3/PP3NP1/2BRK1R1 b KQ - 0 15,f5g4,20,468
rkbqrnnb/ppppp2p/6p1/5p2/3PP3/5P2/PPP3PP/RKBQRNNB b KQkq - 0 3,e7e5,50,55
rkr3bq/ppp1p1bp/2n3p1/5p2/3P4/4PN2/PP3PPP/RKRN2BQ b Qkq - 1 9,e7e5,30,-404
rbqk3r/pppbpppp/5n2/5B2/3n4/1PP2N2/P4PPP/R1QKBN1R w KQkq - 0 8,f5d7,30,384
2k5/p2r2pp/1p6/4BP2/1p4PP/5P2/P2K4/8 w - - 1 34,d2c2,30,-453
3r1r2/p5kp/1q2R1p1/3n4/8/2PN2P1/P3QP1P/5RKB b - - 4 25,b6c7,20,660
2r4r/p2k2pp/1p1b1n2/3P1b2/1P3P2/P1B4P/3N2K1/R3R3 w - - 7 24,c3e5,20,-499
2kr3n/p1pn1pbB/bpq1p1p1/3p3P/3P4/2N1P1N1/PPP2PP1/Q1BRK1R1 b KQ - 0 10,d7f6,30,406
r1kb1nqr/pp2pbpp/2n2p2/8/2PP4/8/PP3PPP/RNKBBNQR w KQkq - 0 6,d4d5,40,135
3r2k1/1p3pp1/p2Nrb1p/2pQ4/2P3P1/1P4PP/1P4K1/8 w - - 2 36,d5e6,20,-587
1r4r1/p1pkb1pp/1n1pp1n1/8/3N4/3PPP1P/PP1NK1P1/1R2B1R1 b - - 4 17,b6a4,50,54
1k5r/1pn5/pn1q1r1p/3pNBpR/3P2P1/1PP5/P6Q/R5K1 b Q - 1 22,h8d8,50,6
1r5b/3p2pb/2pNq1k1/Q1RpP2p/1r3P1P/2NP2P1/2P5/2K1R3 b - - 0 27,g6h6,30,251
qrbbk1nr/pppppppp/6n1/8/3P4/4P3/PPP2PPP/QRBBKNNR b KQkq - 0 2,g6h4,50,-61
7r/6RP/2p1p1P1/2p2k2/1p6/3P4/2PK4/8 b - - 0 38,c5c4,20,730
qrbknnrb/ppp1pp1p/3p2p1/8/3PP3/5N2/PPP2PPP/QRBK1NRB b KQkq - 0 3,b7b6,40,-130
2r3k1/p4p1p/5b2/6p1/3p1B2/1P4P1/P2PPP1P/5RK1 w - - 0 20,f4d6,40,208
3r1rk1/p1n2ppp/1p2p1n1/2qP4/8/1P3PN1/P1BQ1PPP/R4KR1 b K - 0 13,d8d5,30,-424
8/8/5bk1/7p/1p2pp2/3p4/4r3/R6K b - - 7 53,f6a1,5,#-3
qbb1nrkr/pppp1ppp/2n5/4p3/2P1P3/1P6/P2P1PPP/QBBNNRKR b KQkq - 0 3,c6d4,50,11
3r3r/p2k1p2/2p1pb2/PP1p2p1/n2P2P1/N3P3/4RP2/2B2KR1 b K - 0 18,c6b5,30,-257
nnbqrbkr/ppp2ppp/8/3p4/3pP3/2P5/PP3PPP/NNBQRBKR w KQkq - 0 4,c3d4,50,-39
nqrb1rk1/pppp2pp/5p2/4p3/2b1P3/1NPn1B2/PP1P1PPP/1QKRR1BN w - - 10 9,c1c2,30,-349
k3nrrq/p7/2pP2pb/2NbP2p/3P2p1/2P1B3/PP1NQ2P/2KR2R1 w - - 4 22,e3h6,20,660
b2rqrk1/p2p1ppp/1p6/n1bPp3/2P1PP2/2N5/P1P1N1PP/B2RQRK1 w - - 1 13,g1h1,50,-4
r2r4/1pk1pp2/2b3pb/2B1Pn1p/1N2N3/7P/PP6/1K2R2B w - - 3 27,b4c6,30,-393
bqnnrrk1/p1pp1p2/6p1/1p2p3/6P1/1P3BP1/P1PPPP2/Q1N1RKR1 b KQ - 1 8,f7f6,20,-410
8/pkp5/1pp3N1/7p/5P2/3n2PP/P4r2/K6R b - - 0 30,d3b4,30,-414
n4r2/pp5k/3p2p1/3Pb3/4B1P1/2P5/PPNBRnK1/1Q6 b - - 2 29,f2e4,20,960
1r3q2/Q5pk/6p1/2p2rPp/3p3P/PP3PK1/3B4/1R6 b - - 0 30,f5f3,10,#-7
1k1rr3/pp3ppq/1n1b1n1p/1N1p4/4p1bP/1PP3P1/PB1R1PB1/K3RQ2 w - - 0 21,b5d6,20,-474
1kbr4/pp2rpp1/q2p3p/1R1Pp1b1/2P1P3/2Q1PPN1/P3B2P/1KR5 w - - 11 24,b5b2,20,417
b2r1krb/2q2p1p/pp1npnp1/2pp4/P4P2/1PNPPNP1/Q1P4P/B2R1KRB b KQkq - 1 10,f6g4,30,-271
r2kr2b/3qn3/2p2p2/pp4pQ/3PP3/4P1P1/P3N1BP/2RR2K1 b q - 4 25,a8c8,20,478
8/7p/1BR3p1/3r1k2/8/2KP2r1/8/8 w - - 1 34,b6d4,20,-559
bbnqrrk1/p2p1ppp/1p3n2/2p5/2PNp3/1P1P4/P3PPPP/BBNQRRK1 w - - 0 7,d4f5,30,-349
nnrbqkbr/ppppp1pp/5p2/8/8/4P3/PPPP1PPP/NNRBQKBR w KQkq - 0 2,c2c4,50,-2
qrnkrbbn/pppp1ppp/8/4p3/4N3/8/PPPPPPPP/QRNKRBB1 b KQkq - 1 2,f7f5,50,-83
4rrk1/p1b4p/6p1/8/4Nq2/1P1p1P2/P2Q3P/4RRK1 b - - 1 25,e8e4,20,-610
3r1r2/1k5p/bp1p1pq1/p1pP2p1/2P1Pp2/N4P2/PPR1Q1PP/1K1R4 w - - 0 31,e2d3,50,0
q1kr1r2/pp1b2p1/2p1pnp1/8/2PP4/2Q2Nb1/P2BPR1P/2KR4 w - - 0 15,h2g3,30,-207
1k1r4/5R1p/3rn3/p1K5/Bp2P3/6P1/PP5P/5R2 w - - 5 31,c5b5,30,348
q1rkr2b/p1ppppp1/1p3n1p/4n3/5PP1/4P1N1/PPPPN2P/BQRKR3 b KQkq - 0 7,e5f3,30,-309
bbrqknr1/p2ppppp/1p4n1/2p5/2P1P3/1P4N1/P2P1PPP/BBRQKNR1 b KQkq - 0 4,f8e6,50,0
q1rb1rk1/p1p2bpp/1pnnpp2/3p4/3P4/1PPN1P2/P1B1PBPP/QNR2RK1 w - - 0 9,b1d2,50,32
rn1qbkrb/pp3ppp/1np1p3/8/2pPP3/2N3P1/PP3P1P/R1NQBKRB w KQkq - 1 6,e4e5,50,10
3r2nb/1k5p/1pq1p1p1/p3P3/P1pn2P1/2N5/NPP2B1P/RK3R2 b KQ - 0 20,c6g2,20,-758
4k3/1b4p1/6p1/B2p1p2/8/r7/4NNP1/5K2 w - - 0 33,a5d2,50,-59
1krr3b/1p3b1p/p3p1p1/q1ppP3/N4PP1/nP3B2/PKP3QP/3RR1B1 b - - 4 24,a3c4,40,-132
2r1n2k/p2p1p1p/4p1p1/1p6/8/1P1Nqb2/P1P3PP/4RK1R b - - 1 17,f3g2,7,#-5
r7/1qrk1p1p/2p1p1p1/3nP3/Q2P4/1PN1P1P1/P2K3P/2R4R w - - 3 26,a4c4,50,29
4r3/p5kp/2p1nn2/q3NQ2/5B1P/1P6/P1P2PP1/2KR4 b - - 5 22,e6f4,30,215
8/3p1k2/1b3pp1/1p1P4/4P3/2P2K2/3B4/8 b - - 4 45,b6c7,20,-454
rbqkbr2/pp1p1ppp/2p2nn1/4p3/4P3/2P2PN1/PP1P1BPP/RBQK1RN1 b KQkq - 0 5,d7d5,50,34
bnrnk1r1/p3qp1p/1ppp2p1/8/2N5/1P2P1P1/P1P2PBP/2RNK1RQ w KQkq - 2 10,f2f4,50,-18
4r1k1/4r3/3R2p1/2Pp4/3P4/2BQp1q1/3K4/4R3 w - - 0 39,d2c1,20,425
rqkbb1r1/ppp2p2/3p1n2/8/3Q4/2P5/PP1PPPnP/R1KBBRNN b KQq - 1 8,c7c5,50,101
1r3rk1/2p3bp/3q2p1/np3p2/p2PpP2/P3P3/1PN2KBP/Q2R2B1 w - - 2 26,h2h4,20,-521
qr1b1kbr/p1n1npp1/1p2p2p/2ppP3/5P2/2PN1B2/PP1P1BPP/QR2NRK1 w kq - 0 9,b2b4,50,120
b3rkrb/p1ppqn1p/np4p1/3P1p2/4pN2/P1N1P1P1/1PP2PBP/B2QRRK1 b kq - 4 10,h8c3,50,-3
7k/p2r4/3R4/2PK3p/5P1P/6P1/8/8 w - - 9 53,d6d7,14,#+7
1bb1r1kr/q5pp/1p2nn2/2ppNN2/p2P3Q/2P5/PP4PP/1BBRR1K1 w k - 6 21,e5c6,20,573
3r1r2/8/1k1p2p1/2p2bb1/2P5/2KN4/PP5P/4R1B1 w - - 2 24,g1e3,20,-532
2krrnqb/pbppp2p/1pn2pp1/8/4PP2/2NPB1P1/PPP4P/2KRRNQB b - - 1 7,e7e6,50,89
bnr1qrk1/3p1pbp/ppp1n1p1/4p3/P1B1PP2/1PN1N1P1/2PP3P/B1R1QRK1 b - - 0 9,b6b5,50,10
rkbr1nqb/pp1p1p1p/2pn2p1/4p3/6NP/8/PPPPPPPQ/RKBRN2B w KQkq - 0 5,g4e5,20,411
2krr3/ppp2b1p/1q2pbp1/3p4/3P1PQ1/1PN1P3/1PP4P/2KRB1R1 w - - 1 19,e1h4,50,55
nrbbnqkr/ppp1pppp/3p4/8/6P1/8/PPPPPP1P/NRBBNQKR w KQkq - 0 2,e2e4,50,-64
r1bnqknr/bpp2ppp/p2p4/4p3/4P3/2PB1N2/PP1P1PPP/R1BNQK1R w KQkq - 2 5,d1e3,50,-3
5k2/pp2qppp/8/8/8/5B1P/6P1/3Q3K b - - 0 27,b7b6,50,0
bb1nnrkr/pq1ppppp/2p5/8/2PPP3/8/P4PPP/BBQNNRKR b KQkq - 0 5,b8f4,40,151
1rbnkbqr/pppppppp/1n6/8/4P3/5P2/PPPP2PP/NRBNKBQR b KQkq - 0 2,e7e5,50,14
nnqr1bkr/pppbpp1p/3p2p1/8/2PP4/1N6/PP2PPPP/1NQRBBKR w KQkq - 0 4,h2h3,40,111
1r5r/ppbpk2p/1npn1p2/8/2bPP3/1N1NB3/PPP3PP/1R1B1RK1 w - - 6 12,e4e5,30,365
br1bk1rq/p1pp1ppp/8/1P6/P1Np4/8/2RPPPPP/1N2K1RQ b Kk - 0 12,a7a6,40,-209
rkqn1nrb/ppp1pppp/2bp4/8/6P1/3P1P2/PPP1P2P/RKQNBNRB b KQkq - 0 3,a7a5,50,-39
rkq2r2/1pp3p1/4b3/8/P3Q3/4P1N1/2P2PPP/R4RK1 b - - 4 23,a8a6,30,396
qrknrnb1/pppp3p/6p1/4bp2/P7/2N3P1/1PPPP2P/QRK1RNBB b KQkq - 0 5,d8c6,50,54
r7/pkq1p3/8/3p1Q2/3P1b2/1PP5/1K6/R7 w - - 0 33,f5d5,40,-183
b7/p3kp1p/4p1p1/2P5/1n1PPP2/4K1P1/7P/7B w - - 1 31,e3d2,20,-513
1nq3k1/4rp1p/2p3p1/p2p1P2/Pp1P3P/1P2P1Q1/1BR3P1/2R3K1 b - - 0 33,c8e8,20,599
rkb3r1/1pp2ppp/6n1/3npN2/8/1P1P2P1/qQK2P1P/3R1BRN b kq - 1 16,c8f5,20,-725
8/pp2r3/2p1k1p1/2Pp4/6P1/1P1K4/P4R2/8 w - - 4 33,f2e2,50,-8
4rrk1/p4bpp/2p2p2/Pp6/3P1R2/1N2Pp1q/1PP5/Q2RB1K1 w - - 0 23,d1d2,20,-597
rkb2bq1/ppprp1pp/5pn1/3pB3/3P4/6N1/PPP1PPPP/RK1RNBQ1 w KQq - 0 6,f2f4,40,161
rr5k/2pN2b1/p5pp/1p2Pp1n/3P4/1n2B1PP/PPP2P2/1K1RR3 w - - 0 23,d7b8,20,598
1rkrbbqn/pppp1ppp/1n6/4p3/8/5P2/PPPPPBPP/NRKR1BQN w KQkq - 0 3,h1g3,50,-1
3n4/p5pp/1p1k2p1/2pNp1b1/2B5/4Pr1P/PP3P1P/4BRK1 w - - 4 22,d5c3,20,499
3r4/p2P1pkp/1p4p1/2p5/4P3/1B6/P5PP/4R1K1 w - - 1 34,b3a4,20,482
br3r1k/p6p/1p4p1/3p4/8/1P1N2K1/P1P3PP/1R3R2 b - - 3 23,h8g7,50,7
qnbrknrb/p1p1pppp/1p6/3p4/3P4/6P1/PPP1PP1P/QNBRKNRB w KQkq - 0 3,f1e3,50,28
8/R5p1/P4k2/8/7p/1b2RP2/5PKP/1r6 w - - 0 40,a7b7,20,696
rk1bb1r1/ppp2ppp/3pqnn1/4pN2/4P3/2BP1NP1/PPP1BP1P/RK1Q3R b KQq - 4 9,a7a5,50,0
1rkr2n1/p1qn1bbp/2Bp1pp1/4p3/3N1P2/4N1P1/1PPPP2P/QRKRB3 w KQkq - 1 11,a1a6,20,606
3rr1k1/pp3ppp/P1p1pqn1/8/2PPQ3/5N2/1P3PPP/R2R1K2 b - - 0 17,f6e7,50,43
br3rkb/p3qpp1/1p4n1/2p1p3/3PP1N1/1PP3PB/P2Q4/BR3RK1 b - - 0 19,e5d4,50,-18
5k2/1q3r2/3P1pQr/p1p1pPp1/2P3P1/1P6/P6P/3R2K1 w - - 0 42,g6h6,20,641
b1r1k1r1/p2p1p2/4n1p1/2p1n2p/1q2P3/NP6/PBB3PP/1K1RR1Q1 w kq - 0 16,b2e5,30,506
2nk1r1q/2pb2p1/3b1p2/3BpP2/4P1p1/1QNN4/PPPP3P/R2K2R1 b KQ - 1 16,h8h2,20,557
4r3/pkpn4/np1pNqp1/3P1p1p/1PP2P1P/P3PP2/2BK4/1R2R3 b - - 0 29,e8e6,20,-444
rk1q4/pb4pp/1pp2bn1/4p3/4P3/1N4P1/PPP3QP/2K2RBB w q - 0 19,g2e2,50,16
4r1k1/3q2pp/5p2/p2p1N2/1ppPnPP1/2P2Q1P/P5K1/4R3 b - - 1 36,e4c3,20,-493
1brqk1br/pppp1ppp/1nn5/4pP2/4P3/4N1P1/PPPP3P/NBRQK1BR w KQkq - 3 6,c2c3,50,86
r2kNr2/1p1b1pp1/pbp2nnp/8/4PB2/1BP2PN1/PP4PP/2KRR3 w - - 5 19,e8f6,20,482
nbr2k1r/ppp3pp/2b1np2/3qp3/6P1/5P2/PPPP1QKP/NBRNB2R w kq - 4 7,h1f1,30,-254
2b1rrk1/pp4bp/1qpn1pp1/2Np4/1P1P1BP1/2PQN2P/P3P1K1/R3R3 b - - 0 18,b6d8,30,-281
2n1rb2/p2k3p/2n1ppb1/1r1p4/1PpP1P2/2B1N1P1/2PQ3P/R4RK1 w - - 0 22,f4f5,30,398
8/p7/2p3k1/Pp3rN1/1P3B1P/3p2P1/6K1/8 b - - 4 43,f5f4,20,-554
1rkqnnrb/p1pppppp/1p6/8/3P4/6P1/PPP1PP1P/BRKQNNRb w KQkq - 0 3,g1h1,50,-6
4kr2/2p4b/1p1p4/pP1P4/P1P1P1R1/6P1/3N2K1/8 w - - 1 39,g4g7,20,521
6br/4pp1p/1p1k1b1P/6p1/3N1PP1/1P3B2/P3K3/8 w - - 2 26,d4b5,20,-530
rqnkr1b1/pp3ppp/2pb4/3pp3/6P1/4PPN1/PPPP1BKP/RQN2R2 b kq - 0 8,f7f6,50,0
2n5/p1r2r1k/1n2q3/1P1p1p2/2pPpPp1/2P1P1Pp/R1N4P/R2Q1B1K w - - 2 45,c2b4,50,0
6r1/p3npkp/1p2p1p1/3QP3/2p2P2/P5P1/2N4P/1R1K4 b - - 0 31,e7d5,30,-426
3R1n2/1k4pp/1p2r1n1/p7/6P1/1P2N1P1/P1P2P2/1K1R4 w - - 0 29,e3f5,20,601
8/1kp5/1p4N1/8/4n1R1/1P4r1/1KP5/8 w - - 1 39,g4e4,50,0
4rk1r/2nn1ppq/pp1p1b1p/2pPpP2/4B3/1P1PQ1R1/PBP3PP/N4K1R b Kkq - 3 14,a6a5,50,51
rbk1brn1/p3p3/4pp1q/1pp4p/4P1p1/P1BPNN2/1PP2PPP/2KR1R1Q w kq - 0 10,f3d2,40,146
1qrk2rb/p1pppn1p/1p3p2/6p1/2PPb2P/1P1NNPP1/P7/BQR2RK1 b kq - 0 11,c7c5,30,-293
rb4k1/1p1b1pq1/p1nnp1p1/3p4/1PP5/P2NNPP1/B2PQKP1/R7 b q - 3 15,g7a1,20,-816
r1bbkr1q/ppp2pp1/2np4/7p/4PPnP/2NP4/PPP5/R1BBKRNQ w KQkq - 1 8,c1d2,50,42
qrkbbnr1/pppp1ppp/4p1n1/8/8/1BP5/PP1PPPPP/QRK1BNRN w KQkq - 0 3,a2a4,50,-80
rk2r1b1/pppB2pp/2n2pn1/8/1q1PP3/b1N3N1/PP1R2PP/2K1RQB1 b - - 10 12,b4c3,30,-330
rk1Bb2b/3p1ppp/p1nq1n2/2p1p3/p3P3/3P1NP1/PPP2P1P/RK1R1Q1B w KQq - 1 10,d8b6,30,231
1k1rq1br/1pp1b2p/p1n1p1p1/3pP3/2nP4/PNNBB3/1PP3PP/1K1RQR2 w - - 2 15,e3h6,30,317
4nrr1/p1pkb3/1pbp2pp/7N/8/1P4RN/P1PP3P/B1K3R1 w - - 0 20,c2c4,30,-332
2krb1rb/ppp3pp/1n2pp2/8/Pn1PPB2/1NN3P1/1PP4P/2KR2RB w - - 0 13,b3c5,40,134
nr1k1r1b/3pp3/2p3p1/pp2Pp1p/P1nP1P2/1q4PK/1P2Q2P/1R3R1B w kq - 0 18,f1c1,20,-613
qnrbb1k1/p1p2rpp/4p3/1p1p1p2/1B1P3n/4PN2/PPPNBPPP/Q1R2RK1 b - - 3 10,a7a5,50,1
8/p7/2R5/kpP5/1bnP4/8/P1K5/8 b - - 0 47,b4e1,40,257
8/pp3r1k/2p1p1p1/4P2p/3PKP2/2P5/PP6/6R1 b - - 3 44,h7h6,50,0
2kr4/1ppq4/1p1p4/3P4/3N1p1p/2N3b1/PP4R1/5RK1 w - - 0 27,d4e6,20,-572
8/5k2/8/2B5/5p2/8/1Rr1pPKP/8 w - - 2 47,b2b7,50,0
qb1r1rk1/pp2nbpp/2p1ppn1/8/2PPpP2/1P1B2N1/P2BN1PP/Q2R1RK1 w - - 0 11,g3e4,50,16
rknrbnq1/ppppp2p/6p1/4bp2/8/6P1/PPPP1P1P/RKNRBNQB w KQkq - 0 4,d2d4,40,-105
rk2bbqr/pppp2pp/2nn4/2N1p3/4P3/4N3/PPPP2PP/RK2BBQR b KQkq - 1 6,b7b6,40,-123
2rk1r2/2pp3p/5p2/3P1N1p/p1R1PP1P/P1q2KP1/8/8 w - - 0 36,c4c3,40,-153
6k1/6p1/3qpp1p/3n4/4Q3/4PPP1/5PK1/B7 b - - 3 37,d6d7,50,0
5rk1/ppq1n1p1/2p3n1/6N1/2bP2P1/1P5Q/P4B2/3R1K1R w - - 0 25,b3c4,20,613
2q2rk1/pp2np1p/2n3p1/8/8/1NN3P1/PPP2P1P/Q3R1K1 w - - 2 16,a1c1,40,133
qrbknrnb/pppppp1p/6p1/6B1/3P4/8/PPP1PPPP/QR1KNRNB b KQkq - 1 2,h8d4,40,-161
b2rk1r1/p3n1qp/2pn1bp1/3p1p2/3P4/P1NNP1P1/4QP1P/B2R1RKB b kq - 2 13,e7c8,40,192
4r1k1/pQ5p/2p3p1/3r1pP1/3b3P/2P3q1/PPN5/2KR4 w - - 0 27,c2d4,20,-415
3r1kr1/5pp1/8/p1q5/1bp1Q3/2B1P1P1/4KP2/1RR5 b k - 3 28,b4c3,50,3
b1kr3r/ppppqpp1/1nn2b2/4p2p/2P1P2P/PP1N2P1/3P1P2/BN1BRQKR b KQ - 0 9,c8b8,40,116
rkbnrbqn/pp2pppp/2p5/8/3Pp3/7P/PPP2PP1/RKBNRBQN w KQkq - 0 4,c1f4,30,300
8/p7/2pk4/2n2KP1/2B5/4p3/2P5/8 b - - 0 35,c5e6,50,0
2nrbqkr/p1n1pppp/1ppb4/3p4/3P4/1NP1P3/PPNB1PPP/1B1R1QKR b KQkq - 2 6,h7h5,50,-26
r1r3k1/p1qpppbp/5np1/8/2PB1P2/P3N1P1/2QPP2P/2R2RK1 b - - 2 14,f6g4,50,87
8/7p/5R2/p1k5/2P4P/1P6/1P1Kp1r1/8 w - - 1 34,f6f5,50,17
1k1q2rb/pb6/1ppn2p1/5p1p/3Pp3/1PN1P1P1/1BP1QP1P/R4RK1 b - d3 0 18,h8f6,50,84
brqnk1r1/ppppppbp/6n1/6p1/8/5PP1/PPPPP1BP/BRQNK1RN w KQkq - 3 4,b2b3,50,-14
1rnkqrbb/ppp2p1p/1n1p2p1/4p3/3PPP2/1N4P1/PPP4P/1RNKQRBB b KQkq - 0 5,e5d4,50,0
rnkb1q1r/pp4pp/2p1np2/3Pp3/4P3/2NP4/PPN2PPP/R1K2QBR b KQkq - 0 8,e6c7,40,208
1qkrr2b/1ppb1p1p/p3p1p1/3nP3/1P3P2/2PBN1P1/P1Q2B1P/R1K3R1 w KQ - 1 16,g1e1,40,150
rnbk1rnb/pppp1ppp/3qp3/8/5P2/2N3P1/PPPPP2P/R1BKQRNB w KQkq - 3 4,e2e4,30,201
5k2/R5p1/8/3B3p/2P5/7P/2r3PK/8 w - - 0 32,a7f7,20,724
bnnbqrkr/p3pppp/1p6/2p5/2Pp4/1P1P4/P1B1PPPP/BNN1QRKR w KQkq - 0 5,h2h4,40,-149
rkr4b/p1pnp2p/Q2p2p1/N1pq1p2/3P4/4P1P1/PPP2P1P/RKR1B3 w KQkq - 0 12,a5c6,20,624
qnnr1krb/p4p1p/2b1p1p1/1p1p4/1P3P2/1NN3P1/2PPPB1P/Q2R1KRB b KQkq - 2 8,a7a6,50,61
1nb3k1/1qr4p/1p3R2/1P1pN3/1QpPp3/2N5/2P3PP/6K1 b - - 0 24,c7c5,20,602
bbnrkr1n/ppppp2p/3q1p2/4NNp1/5P2/8/PPPPP1PP/BB1RKRQ1 b KQkq - 1 5,f6e5,20,544
b2r3k/p6p/1p1nB3/8/4p3/1P5P/Pq1P2PQ/5R1K w - - 2 25,e6g4,30,-349
1k6/p4p1p/1p3bp1/2p5/5P2/1PP3P1/P2K1B1P/8 b - - 0 29,f6g7,50,0
rqnnkrbb/pppp1p1p/6p1/4p3/4P3/2N5/PPPP1PPP/RQN1KRBB w KQkq - 0 3,f2f4,50,-24
b1k2r2/p1p3qp/1p1pp3/4n1P1/1PP1P3/P5P1/4Q1BP/2R2RK1 w - - 3 25,f1f8,20,413
rkbnrbq1/ppp2ppp/3p2n1/5P2/4P1P1/8/PPP4P/RKBNRBQN b KQkq - 0 6,g6e5,50,71
8/8/8/3P1pk1/1QP5/pP6/6P1/r5K1 w - - 1 50,g1h2,20,689
6r1/pk1R1b1p/6pb/2p2p2/5P2/2B1P1P1/PPP2N1P/2K5 b - - 1 21,b7c6,20,634
rknbbrnq/pppppppp/8/8/8/6P1/PPPPPP1P/RKNBBRNQ b KQkq - 0 1,a7a5,50,15
rnkbqrb1/ppppp1pp/6n1/5p2/3P4/2N5/PPP1PPPP/R1KBQRBN w KQkq - 0 3,f2f4,50,2
3rkr2/p2q2pp/1p2Np2/4nP2/2P1P3/1P1P4/5R1P/B2R3K b kq - 0 23,e5d3,20,-538
brqb1rk1/2p1n1pp/1p3p2/p3p3/5P1P/QP3NN1/P1PPB1P1/B1KR3R b - - 0 11,e5f4,30,376
nq1rbkrb/pppppp1p/3n2p1/8/4P3/5PB1/PPPP2PP/NQNR1KRB b KQkq - 0 3,d6c4,50,-31
nqrbbk1r/ppp2ppp/3p1n2/4p3/2PPP3/5N2/PP3PPP/NQRBBK1R b KQkq - 0 4,e5d4,50,7
qrnr2k1/5pbp/p2p2pB/P1p5/1p1p2NQ/3P2P1/1PP1PP1P/2KR3R b - - 1 17,c8e7,30,415
5r2/p6p/1k6/2R5/1PP1Pb2/6p1/P3K1P1/3R4 w - - 1 28,c5f5,20,648
8/ppk1q2p/6p1/2P2p2/1P1pN3/3Q1PP1/P6P/2K5 w - - 0 31,e4d2,20,525
b1krr1qb/p1n4p/1p1p2p1/3p1p2/1N3P2/1P4P1/P1P1PQ1P/1R1N1RKB b - - 1 13,g8e6,50,-60
bnrbqnkr/p2ppppp/1p6/2p5/2P5/1P6/P2PPPPP/BNRBQNKR w KQkq - 0 3,e2e3,50,37
br1bq1kr/p3n1pp/3pp3/1pp5/4Pp2/1P1P2N1/P1P3PP/BRN1QRK1 w kq - 0 9,f1f4,50,-48
6b1/p5P1/4k3/3p4/3B1P2/2P5/P6P/2K5 w - - 1 39,d4a7,20,726
b1qr1rk1/p3ppbp/nppp1np1/8/4PP2/PP1PNNP1/2P4P/B1QR1KRB w KQ - 0 11,g3g4,50,67
2krq1br/ppp1b1pp/2n5/3n1p2/8/P1NQ1PB1/1PPN2PP/R1KB3R b KQ - 1 13,e8g6,30,-376
r1kq1rb1/1pppp2p/3n2p1/p2Pbp2/1n6/2N2QP1/PPP2P1P/R1K1NRBB w KQkq - 0 9,a2a3,40,-207
