Position,Move,Depth,Score
3r3k/pp5p/2p3p1/P1P1p3/1P2Pb2/1N3P1B/4K3/8 w - - 5 36,a5a6,20,-440
qrbbkn1r/p2p2pp/1p2pn2/5p2/3P4/4PN2/PP1N1PPP/QRBBK2R w KQkq - 2 7,b2b4,50,-12
r7/3b4/n1p1p1k1/PpPpP2p/3P3p/5B1K/3B2P1/R7 b - - 1 35,g6g7,30,+322
rk3rbb/1p5p/1p1pn3/2p2pP1/7P/1PNN4/P1PP2P1/2KR1R1B w q - 0 13,d1e1,30,271
1rnbkn1r/p1ppp1pp/8/1p1q1P2/8/5P2/PPPP1P1P/BRN1KNQR w KQkq - 1 5,g1g4,50,+65
rnqnkbbr/pp1pp1pp/5p2/2p5/8/1P3P2/PQPPP1PP/RN1NKBBR b KQkq - 0 3,d7d5,50,-82
1bnrknrq/p3pppp/1p6/2pb4/8/1P1PN3/P1P2PPP/BBNRK1RQ b KQkq - 1 5,d5b7,40,-107
4r3/7p/2p2p2/1p1p1k2/1P2bQp1/1P4P1/4qP1P/3R2K1 b - - 6 37,f5g6,20,-902
r4rk1/1pb2pp1/2b2n2/1P2pP2/2N4p/1BN1P3/6PP/4RRK1 b - - 0 22,f6e4,50,0
r6k/1p1r2qp/2pb2p1/3p1p2/4pP2/1BN1P1Q1/2RP2PP/7K b - - 7 36,a8a1,20,-2101
1r1kr2q/2bpp2p/2p1n1p1/p4p2/2P2P2/Q5P1/P2PP1BP/2RKR1B1 b KQk - 0 16,h8b2,50,0
qk1rr3/pb1n3p/1p1pp3/2n2pp1/1NN1P3/1PQP2P1/2P2P1P/2R2RKB w - - 0 16,c4d6,20,448
nrqnbrk1/pppp2bp/4p1p1/4p3/2BP1P1P/8/PPP3P1/NRQNB1KR w KQ - 0 7,f4e5,50,-95
r3kr2/3b3Q/2p1p2b/1p1pP3/p2P2PP/P7/1PP5/1K3R2 w - - 3 30,f1f6,20,+641
8/p4k2/1p3p2/1Kp5/1q5P/1PQ1R3/P7/3r4 w - - 2 55,c3b4,50,0
2kr1rbb/ppp5/1n1n2p1/2N2P2/3B4/2P5/P6P/N2RKR1B b K - 0 15,d8e8,20,-474
rb1Q2bq/pkpp2p1/1p6/4p1B1/P3P3/2N5/1PPP3P/RBK5 b Q - 0 14,h8h2,20,+556
rbk2r1n/pp1b2q1/2p3p1/3n1p2/3Pp2N/8/PPQ1PPP1/RBK1BR2 w KQkq - 0 14,g2g3,20,-561
2r3k1/p1rb1qpp/1pNbpp2/1P1p4/R2P4/1PN2P2/2P1R1PP/4Q1K1 b - - 7 23,a7a5,30,-244
nbrkbnrq/p1pppp1p/1p4p1/8/8/1NP3P1/PP1PPP1P/1BRKBNRQ b KQkq - 0 3,c7c6,40,+109
6rk/pqpr2pp/1p2N3/4BpQ1/2nPb2R/8/PP4PP/3R2K1 b - - 1 23,f5f4,30,+250
4rrk1/pb3p1p/1p1pnBp1/2p1p3/4P3/1N1P1B1P/PPP2PP1/2R3KR b K - 2 16,h7h6,20,+440
6k1/pbp3pp/1p1q1b2/8/2P3P1/1P1NQP2/P3n2P/1K6 w - - 0 27,e3e8,20,-528
r1kqnbbr/pp4pp/2n1p3/2ppPp2/3P1P2/5N2/PPP3PP/RNKQ1BBR w KQkq - 2 6,d4c5,30,+252
2k5/1ppb4/p1np4/8/P7/7p/1PP5/6K1 w - - 0 40,c2c3,20,-1046
3r4/p1kp4/q4p2/2p2P1b/2PbP2p/1R1B3r/1PQP4/1K3R2 b - - 5 31,d8b8,20,-654
nrbb2kr/ppppp1p1/4npqp/8/8/1P1P1N2/P1P1PPPP/NRBBQ1KR w KQkq - 1 5,c2c4,50,101
1n1r1k1r/pn3b1p/2p2ppb/P2p1B2/1P1PP3/2P1P2P/6PB/3QRRK1 w k - 0 20,f5e6,20,690
nbbr1rk1/p3qppp/1p1p2n1/2pPp3/4P3/1NPBB1N1/PP2QPPP/3R1RK1 w - - 1 11,g3f5,30,+212
rn1k1rb1/p2qpp1p/3n2p1/1p1P4/1Q6/1PB2P2/P1P3PP/RNNK1R1B w KQkq - 3 12,b4d4,20,+550
5r2/q1pkb1Q1/1p1rpp2/6p1/1B1P4/1R2P3/5PP1/1R4K1 b - - 11 32,a7a2,30,+409
rk2r3/1pp1p2p/p3n3/1b1pqp2/6p1/1Q2P1P1/PPP2PP1/1NKRR2B b kq - 1 15,c7c6,30,-335
1bbq1rkr/ppp1ppp1/1n3n1p/3p2B1/3P4/1NP5/PP2PPPP/1B1QNRKR w KQkq - 0 5,g5f4,50,0
r1q1kr2/2b4p/p1p1bn2/P2n1pp1/1PBPp3/1Q2P2P/N1N2BP1/1K1R3R b - - 1 20,a8b8,30,-210
b1n1rrk1/pp4p1/2p2pq1/3p3p/2P1pn1P/1P4N1/P2PPP1K/BB2RR2 w - - 0 15,e2e3,20,-796
2r5/5k1p/4rp2/pp2bN2/1n1B3P/1P3R2/3P4/1K3R2 w - - 5 33,d4e5,20,+457
1qrn1rkb/p1p1pp1p/1p3np1/8/3P4/1PP1NQP1/P4P1P/B1RNK1R1 b KQ - 4 9,d8e6,50,-84
8/kp4Q1/2p2p2/p1Np1N2/3P4/3B4/PP1B1r2/2K5 b - - 1 33,f2f1,4,#+2
2kr2rb/ppp5/3p2pp/3P1p2/2P1nPn1/3R1N1N/PP5P/2K1R1B1 w - - 8 18,c1c2,30,-258
5r2/2R3kp/5p2/1B2N3/5nP1/3n1P2/1r5P/5R1K b - - 2 31,g7h6,20,+505
rbkrb1nq/ppp2ppp/6n1/3pp3/6P1/2PP4/PP2PP1P/RBKRBNNQ w KQkq - 0 4,a2a4,50,-23
2q1r1k1/1p4pr/2p1pb1p/NnP5/1P6/2p2R1P/5PPB/1Q3RK1 w - - 2 22,b1g6,50,+62
1rqkrb2/pppp2pp/1n3p2/4p3/4P3/1N1PBPP1/1PP2NnP/1Q1KR3 w Kkq - 1 10,f2g4,20,-628
1rk1r1q1/p1p4p/1p1p2p1/3Ppp2/PP4P1/2P5/3K3P/BR4Q1 w q - 0 18,c3c4,20,-508
qbn4r/p2p1k1p/1p4p1/2p5/PP1n2Q1/3N4/2PP3P/4B1K1 w - - 0 17,h2h4,20,-879
2k4r/ppp2b1p/1n1rnpp1/8/5P2/3N1BP1/PPP4P/2KR2BR w - - 2 15,g1f2,50,+32
bbqrk2r/p1pppp1p/1p2n1p1/3PP3/2P5/5P2/PP4nP/BBQRKNNR w KQkq - 0 8,e1f2,30,285
1br3rn/p1pkp1qp/1n1p2p1/8/3Pp3/1PP3N1/1PB2PPP/2RKBQR1 w KQ - 0 12,g3e4,20,+438
2r2rkn/p3p1pp/8/1pP2p2/8/1PP2q2/P7/QB1KR3 w - - 0 21,d1c1,20,-1165
r7/3p2k1/6p1/1n1P4/1BpP4/2P2B1P/r3N1PK/2R5 b - - 10 32,a2b2,20,+448
rk2r3/3pb2p/1pq1bpp1/p1p5/4P3/5PN1/PPPQ2PP/1K1RR1B1 w q - 4 17,g3e2,50,+12
brknqbnr/p1ppp1pp/1p3p2/8/2P5/1P3N2/P2PPPPP/BRKNQB1R b KQkq - 1 3,e7e5,50,-24
1q3rkb/pprnp2p/2p3p1/4P3/5Q2/1bP5/PP5P/2KRRNBB w - - 0 15,f4e4,30,-389
r1k1rn1q/bppp2pp/p1n1b3/P2Npp2/8/2N3P1/BPPPPP1P/R1K1R1BQ b KQkq - 5 7,f8g6,50,+63
r1b2kr1/pp1pbpqp/8/2p5/3pP3/3P2BP/PPP1N1PQ/2KR3R b q - 3 15,d7d5,40,135
8/1kn2p2/p5q1/Pp1P4/1P2PN2/5P2/4B3/1R3K2 b Q - 2 31,g6h6,30,-299
1k1r4/1p4pp/1r3p2/1q2n3/2bP4/B6P/P2N1PP1/KB1RR3 w - - 1 29,b1c2,20,-669
8/6p1/3k4/7p/1PPK1PPP/8/8/8 w - - 0 43,g4h5,20,+3346
2r2r1k/b5pp/2B2p2/pPp2q2/8/P3P1PP/1K1R1B2/R6N w - - 3 26,a1c1,20,-593
r5kr/pp1b1pbp/1nnqp1p1/2pp4/3P1P2/1PP1P1P1/PN3BBP/RQN2RK1 b kq - 0 10,c5d4,50,+28
3r4/2b2Nk1/1pp5/p1n5/P1P5/1P4P1/2Bp1P1P/5RK1 w - - 1 35,f7d8,20,+597
qbrkbnnr/ppp2ppp/3p4/4p3/4P3/6N1/PPPP1PPP/QBRKB1NR w KQkq - 0 3,a2a4,50,+11
rqnkb1nr/ppp2p1p/3p2p1/3P4/2P5/2b5/PP3PPP/RQNK1BNR w KQkq - 0 7,b2c3,50,-41
8/N7/5k2/4n3/4P1R1/2P2P2/PP4P1/1K6 w - - 7 38,g4f4,20,+3444
bbqrknrn/p2p1ppp/1p2p3/2p5/2P5/4N1N1/PP1PPPPP/BBQRK1R1 w KQkq - 0 4,g3h5,50,25
3r1qkr/p3bppp/b3pn2/2pn4/2N5/1P3N1P/PB2PPP1/1B1R1QKR w KQkq - 4 12,f1e1,40,+113
rbbqnkr1/pp2pppp/2p3n1/3p4/3P4/5NN1/PPP1PPPP/RBBQ1KR1 w KQkq - 2 4,c2c3,50,+19
4rrk1/8/1p2p1p1/p1p2p1p/3p1P2/4PKPP/3RR3/1q2N3 w - - 0 34,e3d4,20,-696
1Qn2rk1/p2Np2p/1p1n1qp1/5p2/1P3P2/1N4P1/P1PPP2P/1R1K1R1b b KQ - 0 11,f6f7,20,625
2r2r2/p2nk2p/2pbp2q/1p1p1p1b/1P1P1P2/2P2PP1/P1N1Q2P/1BR1KRB1 w KQ - 0 16,a2a4,40,+183
8/8/6p1/5pp1/2P1k3/1P4P1/P2Q1PPK/8 b - - 0 42,e4e5,20,#+18
rbnnkqbr/1p1pp1pp/2p2p2/p7/P2PP3/1N6/1PP2PPP/RB1NKQBR b KQkq - 0 4,e7e5,40,-155
2rkrbbq/ppppp1pp/1nn5/5p2/5P2/2N3P1/PPPPP2P/N1RKRBBQ w KQkq - 1 4,e2e4,50,+33
1r5r/5p2/1b1pnk1p/p5p1/P1P5/3NPP2/4P1PP/1R3RK1 w - - 0 25,g1f2,20,-413
qrbnkr1b/pp1pnppp/2p1p3/8/4P3/2N3P1/PPPPNP1P/QRB1KR1B b KQkq - 2 4,b7b6,50,+88
4r1k1/p4ppp/Pbq3n1/2p5/3p1B2/5PP1/1Q4KP/N3R3 w - - 1 27,e1e8,20,-541
2krr2n/1p5p/p1n3p1/1p3b2/3P4/N1P5/P1pK2PP/8 b - - 0 26,c6d4,16,#-5
6k1/pp5p/3P1Qp1/1q3b2/5P2/2P5/PK4B1/8 w - - 5 45,b2a3,50,0
r2bqkbr/pppp1ppp/2nn4/4p3/4P3/2N2P2/PPPP2PP/R1NBQKBR w KQkq - 2 4,h2h4,50,0
rk6/pppqb3/4b2p/3pPnp1/3P4/4B3/PPP1Q2P/2KN1RR1 w q - 4 24,f1f2,40,+207
1k2rq2/1pp3pp/p4pn1/8/3rP3/1P4N1/P3Q1PP/R4RK1 w - - 0 17,a1d1,30,-242
brk2r2/p1p2pp1/1p1ppb1q/4N2p/3PnP2/1P2P3/P1P1B1PP/BRK2R1Q w Qkq - 0 12,e5d3,40,-115
r3k3/p2p2q1/1pp1n2p/4pr1P/2P2P1R/1PN3P1/P3Q3/2KR4 b - - 1 21,g7g3,30,-368
5rkr/pqppb1pp/2n1pp2/1p3n2/1P6/P3PBP1/QBPP1P1P/1N3RKR b KQkq - 0 10,a7a5,50,15
r6r/1pkb1qpp/3p4/p1pPp3/2P5/1P2QPN1/P5PP/1R3RK1 w - - 0 21,g3e4,40,+112
r1k3b1/1pppp2p/2n3pB/4P3/2nP4/2PN2P1/7P/1K3R1B b - - 5 25,c6d8,50,+4
3r4/3bb2p/1k4p1/2p1p1P1/2Pp1p2/3PnP1P/r3P3/5NNK b - - 6 40,e3f1,16,#-12
6Q1/1k6/2p5/1p6/5q2/1pn5/6PP/4K3 b - - 9 42,f4e3,6,#-3
bbr1n2k/p2ppp1p/1p2n1pq/2p5/2P1P3/1P1Q1N2/P2P1PPP/1BRN2KR w KQ - 2 7,d3d7,40,+216
r1kb2br/3p2pp/5p2/1Bn5/2p5/3p1N2/P4PPP/R1K3BR w KQkq - 0 17,f3d4,20,-549
2kr4/pbp1q2p/1p3np1/4p3/1NQ1p3/P5P1/1PP2P1P/2KR3B w - - 4 18,d1d8,50,0
r4rk1/1p1bqpp1/pbpp1n1p/8/P2NP3/2P5/1P2QPPP/R1BBR1K1 b - - 0 16,f8e8,50,-10
b2r1kr1/p1p2p1p/1pnn2p1/3p1q2/8/1PB1P1P1/PQPPK2P/3RN1RB w kq - 4 10,g3g4,40,+170
5rk1/p3rppp/2p5/1p3b2/3P4/1P1N1BN1/P4PPP/1R3RK1 w - - 3 17,g3f5,20,+1002
rb1kbrnq/p1pppppp/8/1n6/8/3P4/PP2PPPP/RBNKBRNQ w KQkq - 0 4,a2a4,40,+134
3bk2r/1pq2bpp/1n2np2/p1p1p3/P7/1P1PPB1P/1QP2PP1/N1R1K1BR w KQk - 0 13,g1h2,30,300
1r3rk1/1pp1npbp/1p4p1/4p3/4P3/1NP2P2/PP4PP/3R1BKR w K - 0 13,f1e2,50,+3
rqbnkr1b/pp1ppp2/5npp/2p5/8/5NP1/PPPPPP1P/RQBN1RKB b kq - 1 5,b7b6,40,+103
bbrknrq1/ppppp1pp/5pn1/8/2PP4/1P6/P3PPPP/BBRKNRQN b KQkq - 0 3,c7c5,50,+35
8/2r3k1/R6p/4NpP1/2BPp3/4P1P1/1r3P2/2n3K1 b - - 0 40,h6g5,30,+410
2bkr3/3p1q1p/2p3pn/1nQ2p2/r3pP2/P3P1PP/1BPP4/1KR1R1NB w k - 2 20,c2c4,50,0
8/8/1p5p/p1p3k1/2Pn1p2/1P3P1P/1P4K1/2N5 w - - 4 40,g2f2,30,-381
qb1rkrbn/pp2pppp/2pn4/3p4/3P1P2/4P1N1/PPP3PP/QBNRKRB1 b KQkq - 2 4,f7f5,50,-62
rbnnkqbr/2ppp1pp/1p6/p7/3Pp3/3N1P2/PPP3PP/RB1NKQBR w KQkq - 0 5,f3e4,50,-47
1k1rqr2/pp1b1pp1/2p2n1p/3pp3/Q7/2P3N1/PP2PPPP/RB3RK1 w - - 2 13,a4h4,30,-230
nrkqnrbb/ppp1pp1p/6p1/3p4/3P4/5P2/PPP1P1PP/NRKQNRBB w KQkq - 0 3,e2e4,50,+33
r1kr1q2/pp1n1bpp/2pnpp2/3p4/3P4/3NP2P/PPP1BPPQ/RN3RK1 w kq - 6 10,b1d2,50,+22
5k2/pp3p2/2p2p2/4b2p/2P4N/1P4P1/Pq2Q1KP/8 w - - 3 29,e2b2,50,+33
r4rk1/1pq3pp/2p2pn1/P1PppN2/1Pn5/4PP2/5QPP/R1B2R1K b - - 0 17,g6e7,50,-14
1r3rk1/p2b1pqp/1pnbp1p1/3p3P/3P1P2/1NP3P1/PP1B4/1K1R1BRQ b - - 1 14,a7a5,40,+191
rk5r/pppq1b1p/1n1p1p2/3Pp1b1/4Pn2/1N2NP2/PPP3PP/RK1BQ1BR w KQkq - 1 11,a2a4,30,+356
r1k4r/ppbnqbpp/2pnpp2/3p4/3P4/2QNPB1P/PPP2PPB/RN3RK1 w kq - 2 10,b1d2,50,+18
3B4/1p5p/p1p3p1/2P3P1/PP1K1k2/8/8/8 w - - 1 46,d4c4,20,+625
2k5/p2p4/1p2p3/2p2r2/8/2P1P3/PPK5/3R4 w - - 1 35,d1d2,30,-269
nrkrbbq1/ppppp1pp/5pn1/8/3P4/1N4N1/PPP1PPPP/1RKRBBQ1 b KQkq - 1 3,d7d5,50,+10
2krrq2/1b3p1p/p7/1p2b3/n1pNpNP1/2P1P2P/PP1B1Q2/2KR1R2 b - - 5 17,a4c5,50,-38
bbr1kq1r/p3pppp/1p1p1nn1/3P4/2P2P2/1P2N3/P5PP/BBR1KQNR w KQkq - 1 9,g1e2,30,+339
8/pp1k2pp/1n3p2/8/5P2/1N1P2P1/3KP2P/8 b - - 2 27,b6a4,50,0
8/pp2k2p/1np3p1/5p2/3N4/2P3P1/bP5P/6KB w - - 0 22,h1c6,20,-473
2k1n1br/ppp3bp/3rq1p1/3np3/7P/PP1PpNPB/1QP2P2/RK1N2BR b KQ - 1 14,e6h3,30,-208
q3rrk1/pb2nppp/1p6/2bpP2N/3p1PP1/P2P4/5N1P/QRB2R1K b - - 0 15,e7g6,50,-45
8/1p2r3/2bR2p1/1p3p1k/r7/3B4/PKP5/8 b - - 5 43,h5g5,20,-711
qrknb1rb/ppp2p1p/3pn3/4P1p1/8/1PB5/P1P1PPPP/QRKN1NRB w KQkq - 2 5,e5d6,20,+465
1r3bk1/pBp5/P2p2bp/3Pp1p1/1Pp1P1P1/2P1R1K1/5R1P/8 w - - 8 35,b7c6,30,381
1k3r2/p1pp4/1p2p2b/4P3/3P1Pp1/2BN4/PP2K3/5n2 w - - 0 32,e2f1,20,-566
2r2rk1/3p2pp/1bn1ppq1/1p6/1Pp5/P1BP4/2NPQPPP/1R3RK1 w - - 0 21,c2e1,40,-161
brq1kbnr/pppp2pp/4np2/8/3BP3/1P6/P1P2PPP/1RQNKBNR w KQkq - 1 5,d4a7,40,187
3bbrkr/pppq1ppp/2n2n2/2PP4/4Pp2/1NN5/P5PP/2QBBRKR b KQkq - 0 10,c6e7,50,+75
rknrnqbb/ppppppp1/8/7p/8/6P1/PPPPPPQP/RKNRN1BB b KQkq - 1 2,d7d5,50,+12
qn1r1rk1/pb4pp/1pp1pb2/5p2/2PPBN2/1P3N2/PB4PP/Q3R1KR b K - 0 15,f5e4,40,-241
1rq2r1k/ppp3bp/2b5/N3p1n1/2B2p2/2P2P2/PPQB2PP/1R2R1K1 b - - 4 16,g5f3,20,-483
r2bknrq/pbpp1p2/1pn1p2p/6p1/3PPP2/2N1B1P1/PPP4P/R2BKNRQ w KQkq - 0 7,e4e5,50,+10
4q2k/1prn1bpp/p7/4p3/2pP4/5BQ1/PPP3PP/2R1R1K1 w - - 0 23,d4e5,20,521
nbqrbrk1/pp1ppppp/5n2/2pP4/2P5/5N2/PP2PPPP/NBQRBK1R b KQ - 0 4,f6g4,30,209
4rbk1/1p1n1bpp/2p2p2/B2p4/3P3q/1P2rB1P/P1P1N3/1KQ1RR2 b - - 3 29,h4h3,30,-353
1brkrnb1/pppp1p1p/1n6/4pPp1/4P3/1N6/PqPP2PP/1BRKRNBQ w KQkq e6 0 5,h2h4,40,+144
br3rk1/pp4pp/2pn1bq1/3pp3/1P6/P1P3N1/B2PQPPP/BR3KR1 b KQ - 2 13,b7b5,30,-359
2rkrbbq/ppppp2p/1nn5/5pp1/7P/1NN3P1/PPPPPPB1/2RKR1BQ b KQkq - 0 5,g5g4,50,-8
2kr3r/ppp1b1pp/1nn1q3/4p1P1/4P3/1N1P4/PPPBB1Q1/2KR3R w - - 1 18,e2g4,20,606
rr4k1/p3qppb/2pp1n1p/2N1p3/4P3/2P2P2/PPQP2PP/2KR2BR w - - 0 15,c5a4,50,+3
nbrk1rbn/p1p1pppp/2qp4/1p6/4BP2/1PP3N1/P2PP1PP/N1RKQRB1 b KQkq - 1 5,d6d5,30,+284
rnb1kr1b/pp1ppp1p/2p5/4q3/8/2NPNPP1/PPPB3P/2KR1RQ1 b kq - 0 10,d7d5,50,+90
1r1qkr1b/p1ppn2p/1pN3p1/8/1PP5/6P1/P3QP1P/BbN1KR2 w Kkq - 2 12,c6d8,50,-24
1k1r2rb/1pq1n2p/1Q4p1/3p1p2/1R6/1NNP2P1/PPP1P2P/3RK3 w Q - 0 16,b3c5,20,+495
brqnk2r/p3bpB1/1p5p/2pp4/8/1P3NP1/P2PPPBP/1RQ2RK1 b kq - 0 10,h8g8,30,+325
bbn1qrkr/p1pp1ppp/1p6/8/2P1Pn2/1P6/P2P2PP/BBN1QRKR w KQkq - 0 8,f1f4,50,-34
rk5r/1p1p3p/2p5/6p1/5p2/PB1PnPP1/1K5P/R3R3 w kq - 0 22,g3f4,30,-267
qbrkbr2/ppp1pppp/5nn1/3p4/3P4/2P2NN1/PP2PPPP/QBRKBR2 b KQkq - 0 4,b7b6,50,-17
bqrk3r/p1ppppbp/1p3np1/8/1P6/2PN1N2/P2PPPPP/1QRK1B1R w KQkq - 2 6,b4b5,50,-99
2kr3r/1pp3q1/1nn2bb1/pNNp2p1/P2Pp3/1P2P1P1/2PBQ1B1/R2KR3 b - - 4 22,g6f7,50,-63
r4rk1/1ppq1ppp/p4b2/4P2n/1PbP3P/P1N2P2/1KB1NQ2/3R3R b - - 0 19,f6e7,50,+17
1r6/5k1p/P1BRb3/5p2/8/6P1/1K2P2P/3R4 w - - 1 34,b2a3,20,+819
2kr4/pppp2pp/3qp1nb/8/2nP1P2/3N4/PPP1N2P/1KBR3Q b - - 12 16,d6d5,40,-118
5R2/kqp4p/1pbnn1p1/p3p3/P3P3/1PN3P1/1QP4P/1K5B w - - 3 37,f8h8,30,371
3rk1bB/ppq4p/4p3/3p1p2/2n5/1NP5/PP2Q2P/2K1R3 b - - 1 20,c7f4,30,-203
2k2rb1/2p4p/1n4p1/q4p2/3bPP2/2NN4/1PPPQ2P/2R2R1K w - - 0 18,c1a1,20,+598
r1krbbq1/pppn2pp/4P1n1/5p2/3P4/2N3N1/PPP2PPP/R1KRBBQ1 b KQkq - 0 6,g8e6,40,+151
rbbnnkrq/pp2p1pp/2p2p2/3p4/3P1P2/2P1P3/PP4PP/RBBNNKRQ b KQkq - 0 4,d8f7,50,-49
3qrrk1/nbp2pbp/pp4p1/3Pp3/PPN2P2/6P1/2Q1N1BP/4RRK1 w - - 0 19,c4e5,50,-11
r4rkq/3bnpbp/2np2p1/4p2P/p2PPPP1/N1BB1Q2/1P1KN3/R2R4 b - - 1 17,e5d4,30,-384
rb3rkq/1pp1ppp1/p1b3np/7P/8/2P1N1N1/PP2PPP1/RBB1K1RQ b KQ - 0 10,g6e5,20,+586
2rr1nk1/1q4b1/1ppnppp1/p2p4/P2P4/1PP1N1PB/1BQ1P2P/1K1R2R1 w - - 0 18,c3c4,40,-160
r1kqr1bb/pp3p1p/2npn1p1/2p1p3/4P3/2PPNPP1/PPQ4P/RNK1R1BB b KQkq - 0 7,h8g7,50,-15
1bbr1rk1/1p2pp1p/p1pq2p1/8/3P4/1NP2PP1/PPB1Q1KP/4R2R b - - 2 18,f8e8,50,-5
r2kbr1b/1pq1pppp/1Qp2n2/p3N3/2PP4/B4N2/P3PPPP/R4RKB w kq - 1 12,a3e7,20,+806
1nr3k1/p2p2p1/1p2p3/2p1n2q/8/3BN1RN/PPPP3K/B7 b - - 3 17,b8c6,20,-639
bb1rqnkr/p2p1ppp/3np3/1ppP4/2P1P3/1P6/P4PPP/BBNRQNKR w KQkq - 0 6,e4e5,30,+274
qrkbr1b1/pppp1ppp/4n1n1/4p3/4P3/4N1N1/PPPP1PPP/QRKBR1B1 w KQkq - 2 4,g3f5,50,+40
1r6/p2pk2p/4n1p1/4P3/P1B5/2P2rP1/1P1P4/R1KR2B1 w KQ - 1 21,g1a7,20,+659
rnkqb2r/ppp1ppbp/5np1/3P4/2B5/2N2N2/PPPBQPPP/R1K4R b KQkq - 6 9,a7a5,30,+248
8/3k3p/pp4p1/3BB1K1/2P5/4b2P/PP6/8 w - - 10 28,g5f6,20,+570
8/pppnnk2/4p3/1PPp4/N5PP/2B5/P1P5/2K5 w - - 1 27,c1d1,40,+201
3r1rk1/qp3p2/3p1Pp1/1Qp4p/P4P2/1P1NbP2/1KP4P/1B1R3R w - - 2 20,h1e1,20,+481
r1bqnkrn/pp1ppp1p/2p5/4b1p1/3P2P1/1P2P3/P1P2PR1/RBBQNK1N b Qkq - 0 6,e5c7,40,-108
6kn/p1pbn2p/1p2qbp1/3p1p2/3P4/BPP3N1/P1B1Q1PP/5RK1 w - - 7 26,e2e6,30,+325
6k1/p1qn1ppp/1p6/4pN2/2P1P3/P2R1B2/5PPP/1Q4K1 b - - 0 23,d7c5,20,+775
2krq1br/ppppb1p1/1n2np1p/4p3/4P2P/1N1PBPQ1/PPPNB1P1/1RK4R b KQ - 1 9,d7d5,30,-208
6k1/2pp3p/1p2p1p1/1P1n4/5PK1/6P1/1r5P/3R4 b - - 7 36,d5e3,20,-1446
2kr4/1pp3pp/q1n2p2/p3p3/7P/bP1rBPP1/2QPN1K1/2R1R3 b - - 0 19,a3c1,20,-605
2kr1qb1/6pp/1pp2p2/p3p3/1PPR4/P1NP1PP1/2K4P/3R1Q2 b - - 0 21,e5d4,50,-3
2r2k1r/1R4pp/2np1p2/p3p3/2q1P3/2P2P1P/6PQ/R5K1 b kq - 0 20,c6d8,20,-505
qrb1kbnr/p1pp1ppp/1p6/4N3/4P3/1P6/1PPP1PPP/QRBNK2R b KQkq - 0 6,a8e4,30,-381
1k1r4/6pp/p5n1/qp2Pp2/2p2P2/P1N2Q2/1PR4P/2K1R3 w - - 0 29,c1b1,20,599
1rk4b/ppp2b2/1n2Pp2/4p1p1/8/5PN1/PPP2BPP/2KrR2B w q - 0 18,e1d1,50,+13
qrkrnbbn/ppppp1pp/5p2/8/8/1P6/P1PPPPPP/QRKRNBBN w KQkq - 0 2,d2d4,50,25
nrkbqrbn/p1pppppp/1p6/8/8/1N4N1/PPPPPPPP/1RKBQRB1 b KQkq - 1 2,g7g6,50,+11
q3rrk1/p2n2bp/1p2p1p1/2ppR3/5PP1/1PP2Q2/P2P1NKP/5RB1 w - - 1 23,e5e1,30,-265
rnkbbnqr/ppp1pppp/8/3p4/3P4/6N1/PPP1PPPP/RNKBB1QR b KQkq - 1 2,a7a5,50,-7
r7/p1k4p/2p3p1/8/2N5/1PR2PP1/5B1P/3r1BK1 w - - 5 36,f2e3,20,651
1b3r2/pkn4p/8/1n3Np1/4B3/1P3P2/1q2rBPP/2R2RKQ b - - 1 16,e2e4,30,394
1k6/8/P4p2/1K2n1p1/1P6/8/r7/8 w - - 1 37,b5c5,19,#-20
5k2/p2r2pp/1p6/5p2/1P2p3/1B1nP3/P1R1KPPP/8 b - - 6 28,d3b4,50,0
1k1r3r/ppbb4/3p3q/2pP1p2/2P4P/1N6/PPB2Q2/1K1RR3 w - - 1 25,e1h1,40,-111
bqnrknrb/p1ppp2p/1p4p1/5p2/5P2/3NN1P1/PPPPP2P/BQ1RK1RB b KQkq - 1 4,a8h1,50,-37
r1k3nr/2nbb3/1q1p1p2/p1pPp1pp/1PP1P3/1P1BN1P1/1Q1B1PNP/1R3RK1 b kq - 0 18,a5b4,40,+173
5k2/8/1p2pPR1/3p2P1/p2P4/6r1/5K2/8 b - - 1 45,a4a3,50,-6
r1k4b/2prp2p/6p1/1p6/3p1P2/P2P2P1/pPP4P/2K1R1Q1 w - - 0 19,c1d2,30,+301
n1brkr2/pp1pnp1p/5q2/2p2N2/2P1R3/1P4P1/P2NP2P/1B1RK2Q w Qkq - 2 14,e4e7,2,#+2
qbnrr1k1/pp1n1bpp/2pppp2/8/2PPP3/3N2NP/PP3PPB/QB2RRK1 w - - 0 11,f2f4,50,+37
4bkrb/4q3/1np1pn2/pp1p1p1p/3P1P1B/PPN1PB1P/1KPN1Q2/3R4 w - - 5 24,h4g5,50,0
qb3rkr/p1p1pppp/3pn3/1p6/2nP4/1NP2P2/PP1BPN1P/QB3KR1 w kq - 5 9,d2c1,40,-138
qbr1bk1r/p3p1pp/1p2np2/8/8/1PB2N2/PQ2PPPP/1BR2RK1 b kq - 1 10,e8g6,50,0
8/8/n4kp1/r4pN1/5P2/P3P3/6PP/R1R3K1 w - - 1 38,c1c6,20,+1066
8/6k1/6p1/p4pp1/1p3P1P/PPp5/8/1K6 w - - 0 42,a3b4,20,-685
5k2/p1N4p/1pp5/8/1P1bPp1q/P2P1B2/4Q1KP/8 b - - 1 35,h4e7,30,+390
